Date,Open,High,Low,Close,Adj Close,Volume
2008-02-29,9.180000,9.250000,8.965000,8.990000,7.669013,27282600
2008-03-03,9.010000,9.085000,8.905000,8.925000,7.613565,21872400
2008-03-04,8.900000,9.000000,8.815000,8.950000,7.634893,24785200
2008-03-05,9.000000,9.220000,8.995000,9.070000,7.737259,20355800
2008-03-06,9.000000,9.100000,8.755000,8.800000,7.506930,31514000
2008-03-07,8.750000,8.840000,8.520000,8.550000,7.293668,27801000
2008-03-10,8.560000,8.640000,8.385000,8.400000,7.165709,24145400
2008-03-11,8.515000,8.875000,8.480000,8.870000,7.566647,27657000
2008-03-12,8.870000,9.055000,8.780000,8.805000,7.511196,25828000
2008-03-13,8.675000,8.930000,8.525000,8.815000,7.519726,21277200
2008-03-14,8.645000,8.920000,8.500000,8.695000,7.417360,32352000
2008-03-17,8.485000,8.765000,8.475000,8.630000,7.361911,45387000
2008-03-18,8.710000,9.125000,8.700000,9.120000,7.779909,45919600
2008-03-19,9.170000,9.250000,8.745000,8.750000,7.464281,42828400
2008-03-20,8.820000,8.915000,8.710000,8.765000,7.477075,46619200
2008-03-24,8.775000,9.005000,8.750000,8.945000,7.630626,44695600
2008-03-25,8.960000,9.030000,8.890000,8.995000,7.673277,26993600
2008-03-26,8.970000,8.985000,8.775000,8.830000,7.532524,18021800
2008-03-27,8.880000,9.005000,8.780000,8.810000,7.515463,19225000
2008-03-28,8.875000,8.900000,8.500000,8.525000,7.272344,23743200
2008-03-31,8.530000,8.840000,8.500000,8.750000,7.464281,23676000
2008-04-01,8.915000,9.250000,8.840000,9.250000,7.890809,38319600
2008-04-02,9.250000,9.445000,9.160000,9.300000,7.933462,21129200
2008-04-03,9.250000,9.300000,9.035000,9.170000,7.822565,14076800
2008-04-04,9.210000,9.345000,9.105000,9.250000,7.890809,19506400
2008-04-07,9.315000,9.350000,9.125000,9.155000,7.809768,12686200
2008-04-08,9.225000,9.245000,8.950000,8.990000,7.669013,21691000
2008-04-09,9.055000,9.085000,8.675000,8.735000,7.451483,36586400
2008-04-10,8.750000,8.870000,8.715000,8.775000,7.485607,28439000
2008-04-11,8.750000,8.750000,8.585000,8.630000,7.361911,20693000
2008-04-14,8.595000,8.630000,8.440000,8.485000,7.238218,24284800
2008-04-15,8.505000,8.680000,8.480000,8.660000,7.387501,18484200
2008-04-16,8.690000,8.850000,8.610000,8.840000,7.541057,18920000
2008-04-17,8.850000,8.870000,8.690000,8.830000,7.532524,15535400
2008-04-18,8.955000,9.160000,8.895000,9.140000,7.796973,24835000
2008-04-21,9.110000,9.110000,8.955000,9.025000,7.698871,30609800
2008-04-22,8.950000,8.980000,8.715000,8.850000,7.549588,21448200
2008-04-23,8.865000,8.930000,8.805000,8.925000,7.613565,33421000
2008-04-24,7.950000,8.090000,7.695000,7.995000,6.820218,143464800
2008-04-25,8.075000,8.085000,7.725000,7.930000,6.764770,39474200
2008-04-28,7.960000,7.965000,7.795000,7.830000,6.679463,24033800
2008-04-29,7.830000,8.180000,7.825000,8.100000,6.909790,28584200
2008-04-30,8.150000,8.300000,8.030000,8.115000,6.922585,34839600
2008-05-01,7.980000,8.445000,7.915000,8.325000,7.101729,42237400
2008-05-02,8.500000,8.550000,8.125000,8.230000,7.020687,31554400
2008-05-05,8.200000,8.290000,8.100000,8.170000,6.969504,25076400
2008-05-06,8.110000,8.280000,8.055000,8.180000,6.978036,27252000
2008-05-07,8.200000,8.230000,7.960000,7.975000,6.803157,30410400
2008-05-08,8.005000,8.050000,7.860000,7.925000,6.760505,40002000
2008-05-09,7.890000,7.985000,7.840000,7.930000,6.764770,27256800
2008-05-12,7.950000,8.025000,7.920000,8.020000,6.841546,24593400
2008-05-13,8.040000,8.040000,7.850000,7.975000,6.803157,21655800
2008-05-14,7.970000,8.065000,7.935000,7.960000,6.790363,21805000
2008-05-15,7.915000,8.115000,7.915000,8.035000,6.854341,17179800
2008-05-16,8.275000,8.530000,8.225000,8.525000,7.272344,52628800
2008-05-19,8.525000,8.720000,8.495000,8.535000,7.280870,35662400
2008-05-20,8.420000,8.475000,8.265000,8.420000,7.182768,41388400
2008-05-21,8.465000,8.480000,8.325000,8.340000,7.114525,26748800
2008-05-22,8.340000,8.645000,8.300000,8.545000,7.289402,33175600
2008-05-23,8.545000,8.550000,8.350000,8.475000,7.229686,25964200
2008-05-27,8.500000,8.795000,8.480000,8.755000,7.468544,27886400
2008-05-28,8.800000,8.940000,8.525000,8.915000,7.605035,30698600
2008-05-29,8.915000,9.205000,8.915000,9.165000,7.818297,24756000
2008-05-30,9.190000,9.205000,9.000000,9.095000,7.758586,24012800
2008-06-02,9.085000,9.085000,8.815000,8.965000,7.647688,21754400
2008-06-03,8.965000,9.065000,8.700000,8.875000,7.570912,26152400
2008-06-04,8.860000,9.170000,8.860000,9.060000,7.728730,31830800
2008-06-05,9.075000,9.260000,9.005000,9.260000,7.899341,27324800
2008-06-06,9.175000,9.175000,8.820000,8.835000,7.536789,24473000
2008-06-09,8.855000,9.100000,8.685000,8.760000,7.472809,33576800
2008-06-10,8.665000,8.965000,8.625000,8.920000,7.609301,19522600
2008-06-11,8.970000,8.970000,8.775000,8.785000,7.494134,22702200
2008-06-12,8.880000,9.030000,8.830000,8.910000,7.600770,17143800
2008-06-13,8.975000,9.100000,8.915000,9.085000,7.750056,21820800
2008-06-16,9.005000,9.280000,8.945000,9.175000,7.826829,16590000
2008-06-17,9.185000,9.235000,9.035000,9.060000,7.728730,12739000
2008-06-18,9.000000,9.045000,8.830000,8.885000,7.579445,16905200
2008-06-19,8.865000,9.030000,8.690000,8.995000,7.673277,18431600
2008-06-20,8.885000,8.910000,8.590000,8.615000,7.349115,26132400
2008-06-23,8.630000,8.745000,8.135000,8.150000,6.952443,39204200
2008-06-24,8.180000,8.460000,8.125000,8.285000,7.067606,25527600
2008-06-25,8.310000,8.645000,8.305000,8.555000,7.297934,24341600
2008-06-26,8.375000,8.415000,8.135000,8.140000,6.943913,24541400
2008-06-27,8.150000,8.285000,7.970000,8.175000,6.973771,33553000
2008-06-30,8.095000,8.165000,7.865000,7.870000,6.713587,25946600
2008-07-01,7.780000,7.860000,7.640000,7.810000,6.662401,40935400
2008-07-02,8.015000,8.025000,7.765000,7.840000,6.687994,47698400
2008-07-03,7.790000,7.895000,7.600000,7.780000,6.636811,21117200
2008-07-07,7.795000,7.805000,7.415000,7.475000,6.376626,36304600
2008-07-08,7.375000,7.735000,7.325000,7.670000,6.542974,40734800
2008-07-09,7.655000,7.700000,7.360000,7.360000,6.278524,25351400
2008-07-10,7.375000,7.430000,7.110000,7.185000,6.129238,28525200
2008-07-11,7.090000,7.185000,6.815000,7.030000,5.997015,37095000
2008-07-14,7.105000,7.140000,6.885000,7.000000,5.971425,26633200
2008-07-15,6.880000,6.935000,6.665000,6.790000,5.792282,50704600
2008-07-16,6.765000,7.235000,6.720000,7.170000,6.116443,31135000
2008-07-17,6.920000,7.245000,6.885000,7.195000,6.137770,26708600
2008-07-18,7.195000,7.290000,7.075000,7.170000,6.116443,19601600
2008-07-21,7.180000,7.240000,7.020000,7.045000,6.009810,14497600
2008-07-22,7.035000,7.600000,7.015000,7.565000,6.453403,30885200
2008-07-23,7.615000,8.015000,7.510000,7.710000,6.577096,35591400
2008-07-24,7.575000,7.610000,7.265000,7.270000,6.201750,27351600
2008-07-25,7.365000,7.470000,7.175000,7.210000,6.150566,21248200
2008-07-28,7.155000,7.285000,7.035000,7.115000,6.069525,20888400
2008-07-29,7.150000,7.695000,7.095000,7.495000,6.393688,32637400
2008-07-30,7.535000,7.545000,7.210000,7.335000,6.257198,36695200
2008-07-31,7.275000,7.575000,7.255000,7.345000,6.265730,39620600
2008-08-01,7.450000,7.460000,7.115000,7.210000,6.150566,25894800
2008-08-04,7.215000,7.220000,7.005000,7.030000,5.997015,30709600
2008-08-05,7.145000,7.285000,7.120000,7.260000,6.193220,35000000
2008-08-06,7.240000,7.480000,7.175000,7.470000,6.372361,27334800
2008-08-07,7.315000,7.420000,7.245000,7.260000,6.193220,18828200
2008-08-08,7.310000,7.640000,7.280000,7.560000,6.449137,24688800
2008-08-11,7.480000,8.200000,7.470000,8.150000,6.952443,58818600
2008-08-12,8.070000,8.445000,7.985000,8.180000,6.978036,43118200
2008-08-13,8.215000,8.230000,8.030000,8.150000,6.952443,27991600
2008-08-14,8.055000,8.550000,8.035000,8.460000,7.216891,33324000
2008-08-15,8.550000,8.590000,8.295000,8.345000,7.118790,20804000
2008-08-18,8.315000,8.440000,8.190000,8.255000,7.042014,21241800
2008-08-19,8.200000,8.280000,7.945000,7.975000,6.803157,23239600
2008-08-20,8.080000,8.080000,7.775000,7.885000,6.726383,22063800
2008-08-21,7.790000,7.885000,7.725000,7.840000,6.687994,15845000
2008-08-22,7.880000,8.085000,7.850000,8.020000,6.841546,13274200
2008-08-25,7.985000,7.995000,7.735000,7.760000,6.619750,15259800
2008-08-26,7.835000,7.840000,7.650000,7.755000,6.615484,13611400
2008-08-27,7.725000,7.875000,7.665000,7.795000,6.649606,16842600
2008-08-28,7.905000,8.000000,7.840000,7.990000,6.815953,10432200
2008-08-29,7.955000,8.025000,7.700000,7.780000,6.636811,19854000
2008-09-02,7.980000,8.410000,7.865000,7.870000,6.713587,27398400
2008-09-03,7.995000,8.120000,7.880000,7.965000,6.794628,19661400
2008-09-04,7.905000,7.915000,7.540000,7.540000,6.432076,25726400
2008-09-05,7.450000,7.625000,7.385000,7.590000,6.474730,19241200
2008-09-08,7.790000,7.805000,7.585000,7.770000,6.628280,27445200
2008-09-09,7.800000,7.850000,7.515000,7.520000,6.415016,23378200
2008-09-10,7.565000,7.665000,7.450000,7.530000,6.423545,15843000
2008-09-11,7.435000,7.830000,7.380000,7.815000,6.666669,33134400
2008-09-12,7.745000,7.835000,7.605000,7.665000,6.538711,20848600
2008-09-15,7.425000,7.795000,7.375000,7.540000,6.432076,25551200
2008-09-16,7.725000,8.080000,7.685000,8.015000,6.837281,43638600
2008-09-17,7.800000,8.000000,7.740000,7.790000,6.645341,30129800
2008-09-18,7.920000,8.085000,7.645000,8.015000,6.837281,38841200
2008-09-19,8.195000,8.265000,7.500000,8.070000,6.884197,37638400
2008-09-22,7.995000,8.010000,7.600000,7.630000,6.508850,22160000
2008-09-23,7.640000,7.765000,7.500000,7.530000,6.423545,19148000
2008-09-24,7.560000,7.670000,7.355000,7.445000,6.351035,16670400
2008-09-25,7.505000,7.530000,7.395000,7.465000,6.368098,19247200
2008-09-26,7.270000,7.500000,7.250000,7.480000,6.380894,19071600
2008-09-29,7.430000,7.540000,7.075000,7.085000,6.043934,41439400
2008-09-30,7.190000,7.465000,7.065000,7.435000,6.342506,27081000
2008-10-01,7.280000,7.530000,7.260000,7.400000,6.312648,20794000
2008-10-02,7.445000,7.495000,7.080000,7.085000,6.043934,19332800
2008-10-03,7.185000,7.315000,6.810000,6.830000,5.826404,27399800
2008-10-06,6.665000,6.790000,6.245000,6.485000,5.532097,42221600
2008-10-07,6.570000,6.615000,6.130000,6.140000,5.237791,38834400
2008-10-08,5.985000,6.360000,5.750000,5.765000,4.917893,50018000
2008-10-09,5.800000,5.935000,5.490000,5.505000,4.696099,35872800
2008-10-10,5.155000,5.625000,5.000000,5.540000,4.725954,65564400
2008-10-13,5.810000,5.950000,5.565000,5.870000,5.007466,33906000
2008-10-14,6.040000,6.115000,5.585000,5.650000,4.819792,34384000
2008-10-15,5.500000,5.530000,5.050000,5.060000,4.316487,30552000
2008-10-16,5.040000,5.320000,4.845000,5.280000,4.504160,40349800
2008-10-17,5.145000,5.355000,5.035000,5.225000,4.457240,28693400
2008-10-20,5.280000,5.570000,5.250000,5.565000,4.747282,25389000
2008-10-21,5.280000,5.525000,5.250000,5.255000,4.482832,20570600
2008-10-22,5.120000,5.245000,4.880000,4.995000,4.261036,29681400
2008-10-23,5.015000,5.150000,4.875000,5.130000,4.376200,35400400
2008-10-24,4.580000,5.035000,4.580000,4.840000,4.128812,27038200
2008-10-27,4.650000,5.000000,4.650000,4.795000,4.090425,20265200
2008-10-28,4.900000,5.450000,4.750000,5.430000,4.632117,31461600
2008-10-29,5.425000,5.905000,5.325000,5.665000,4.832587,40145200
2008-10-30,5.925000,6.350000,5.730000,6.310000,5.382812,39347600
2008-10-31,6.260000,6.590000,6.145000,6.565000,5.600343,37363800
2008-11-03,6.335000,6.575000,6.215000,6.265000,5.344424,25428000
2008-11-04,6.475000,6.485000,6.060000,6.220000,5.306036,47422800
2008-11-05,6.175000,6.250000,5.815000,5.835000,4.977607,20290400
2008-11-06,5.745000,5.875000,5.515000,5.545000,4.730219,26485600
2008-11-07,5.500000,5.620000,5.135000,5.275000,4.499895,34429400
2008-11-10,5.500000,5.500000,4.955000,5.100000,4.350607,35333400
2008-11-11,4.750000,5.135000,4.715000,4.995000,4.261036,52677400
2008-11-12,4.835000,4.955000,4.640000,4.665000,3.979527,45930800
2008-11-13,4.725000,4.730000,4.040000,4.655000,3.970997,69926400
2008-11-14,4.595000,4.620000,4.305000,4.305000,3.672426,26799000
2008-11-17,4.210000,4.545000,4.130000,4.320000,3.685222,31589000
2008-11-18,4.310000,4.435000,4.070000,4.190000,3.574324,31045000
2008-11-19,4.140000,4.275000,3.975000,3.985000,3.399445,28978200
2008-11-20,3.945000,4.015000,3.585000,3.585000,3.058222,35521000
2008-11-21,3.740000,3.950000,3.530000,3.915000,3.339732,42078200
2008-11-24,4.025000,4.250000,3.970000,4.225000,3.604180,34028200
2008-11-25,4.000000,4.300000,3.940000,4.105000,3.501814,42982200
2008-11-26,4.020000,4.415000,4.015000,4.390000,3.744936,20098800
2008-11-28,4.325000,4.470000,4.325000,4.465000,3.808913,6437400
2008-12-01,4.315000,4.335000,3.965000,3.975000,3.390916,21365600
2008-12-02,4.090000,4.270000,3.990000,4.265000,3.638303,22349600
2008-12-03,4.160000,4.370000,4.080000,4.320000,3.685222,22828800
2008-12-04,4.205000,4.705000,4.150000,4.305000,3.672426,37240800
2008-12-05,4.220000,4.575000,4.090000,4.560000,3.889955,25890800
2008-12-08,4.650000,4.875000,4.635000,4.800000,4.094692,24430600
2008-12-09,4.685000,4.860000,4.620000,4.635000,3.953935,24375600
2008-12-10,4.645000,4.835000,4.560000,4.765000,4.064833,19714400
2008-12-11,4.710000,4.770000,4.460000,4.485000,3.825976,21210200
2008-12-12,4.445000,4.720000,4.415000,4.670000,3.983792,20531200
2008-12-15,4.710000,4.755000,4.445000,4.500000,3.838772,28568200
2008-12-16,4.605000,4.865000,4.535000,4.860000,4.145875,32550600
2008-12-17,4.795000,5.015000,4.735000,4.915000,4.192791,30114600
2008-12-18,5.005000,5.185000,4.705000,4.795000,4.090425,23996000
2008-12-19,4.885000,4.980000,4.725000,4.940000,4.214119,29267400
2008-12-22,4.945000,4.980000,4.590000,4.680000,3.992323,16918800
2008-12-23,4.690000,4.800000,4.545000,4.595000,3.919813,18512400
2008-12-24,4.625000,4.670000,4.600000,4.670000,3.983792,3521800
2008-12-26,4.740000,4.750000,4.625000,4.675000,3.988058,5993600
2008-12-29,4.715000,4.715000,4.460000,4.515000,3.851568,11185600
2008-12-30,4.545000,4.680000,4.525000,4.680000,3.992323,13106200
2008-12-31,4.660000,4.760000,4.640000,4.730000,4.034976,9856800
2009-01-02,4.705000,4.930000,4.665000,4.920000,4.197059,14885400
2009-01-05,4.940000,5.030000,4.800000,4.960000,4.231180,16070600
2009-01-06,5.025000,5.180000,4.975000,5.110000,4.359139,17609800
2009-01-07,5.020000,5.045000,4.900000,4.995000,4.261036,24216600
2009-01-08,4.925000,5.095000,4.835000,5.070000,4.325016,21592400
2009-01-09,5.060000,5.075000,4.805000,4.885000,4.167200,22384600
2009-01-12,4.905000,4.975000,4.745000,4.795000,4.090425,23921200
2009-01-13,4.755000,4.890000,4.620000,4.685000,3.996588,20036600
2009-01-14,4.615000,4.630000,4.415000,4.520000,3.855833,22121200
2009-01-15,4.530000,4.725000,4.440000,4.640000,3.958200,17748800
2009-01-16,4.745000,4.775000,4.555000,4.730000,4.034976,18028400
2009-01-20,4.730000,4.760000,4.425000,4.445000,3.791853,15951400
2009-01-21,4.285000,4.525000,4.250000,4.525000,3.860098,24018800
2009-01-22,4.490000,4.665000,4.390000,4.560000,3.889955,21330600
2009-01-23,4.440000,4.610000,4.425000,4.540000,3.872895,21011000
2009-01-26,4.505000,4.640000,4.395000,4.500000,3.838772,26235600
2009-01-27,4.490000,4.620000,4.440000,4.575000,3.902751,24077200
2009-01-28,4.685000,4.900000,4.615000,4.825000,4.116016,38306000
2009-01-29,4.625000,4.950000,4.625000,4.825000,4.116016,37243800
2009-01-30,4.870000,4.880000,4.705000,4.720000,4.026446,33160800
2009-02-02,4.630000,4.825000,4.620000,4.720000,4.026446,19906800
2009-02-03,4.680000,4.945000,4.620000,4.915000,4.192791,27165200
2009-02-04,4.900000,5.040000,4.860000,4.885000,4.167200,28352800
2009-02-05,4.815000,5.090000,4.780000,5.065000,4.320751,36153800
2009-02-06,5.035000,5.315000,4.975000,5.270000,4.495628,24788200
2009-02-09,5.195000,5.385000,5.105000,5.360000,4.572404,20123600
2009-02-10,5.245000,5.360000,4.945000,4.950000,4.222650,36386200
2009-02-11,5.025000,5.050000,4.855000,4.995000,4.261036,22786000
2009-02-12,4.940000,5.090000,4.870000,5.090000,4.342078,23925600
2009-02-13,5.090000,5.150000,4.975000,5.065000,4.320751,17711200
2009-02-17,4.855000,4.890000,4.670000,4.825000,4.116016,32730800
2009-02-18,4.815000,4.880000,4.720000,4.825000,4.116016,20304600
2009-02-19,4.835000,4.975000,4.745000,4.760000,4.060568,21011400
2009-02-20,4.700000,4.860000,4.625000,4.790000,4.086160,25000600
2009-02-23,4.810000,4.870000,4.555000,4.580000,3.907017,27043000
2009-02-24,4.560000,4.790000,4.550000,4.765000,4.064833,31321600
2009-02-25,4.745000,4.810000,4.635000,4.710000,4.017915,20642600
2009-02-26,4.655000,4.775000,4.495000,4.510000,3.847303,24531600
2009-02-27,4.460000,4.620000,4.450000,4.575000,3.902751,27580000
2009-03-02,4.490000,4.570000,4.380000,4.385000,3.740671,18148000
2009-03-03,4.505000,4.505000,4.265000,4.290000,3.659629,22191600
2009-03-04,4.320000,4.475000,4.315000,4.415000,3.766262,20151800
2009-03-05,4.330000,4.445000,4.270000,4.280000,3.651098,22179800
2009-03-06,4.330000,4.345000,4.060000,4.180000,3.565792,27024200
2009-03-09,4.165000,4.310000,4.105000,4.135000,3.527405,19047000
2009-03-10,4.235000,4.595000,4.165000,4.565000,3.894221,31474200
2009-03-11,4.600000,4.700000,4.475000,4.610000,3.932609,16394400
2009-03-12,4.595000,5.050000,4.565000,5.035000,4.295159,32528800
2009-03-13,5.035000,5.325000,5.010000,5.280000,4.504160,30120400
2009-03-16,5.315000,5.500000,5.280000,5.390000,4.597996,35243800
2009-03-17,5.335000,5.575000,5.330000,5.570000,4.751546,29760200
2009-03-18,5.535000,5.815000,5.480000,5.750000,4.905097,24836200
2009-03-19,5.815000,5.840000,5.690000,5.795000,4.943486,21836200
2009-03-20,5.805000,5.940000,5.525000,5.580000,4.760079,33500800
2009-03-23,5.730000,6.060000,5.600000,6.030000,5.143955,24573800
2009-03-24,5.965000,6.030000,5.660000,5.660000,4.828322,24369000
2009-03-25,5.730000,5.805000,5.370000,5.580000,4.760079,37234000
2009-03-26,5.655000,6.215000,5.600000,6.195000,5.284709,41195400
2009-03-27,6.005000,6.080000,5.860000,5.885000,5.020262,20712800
2009-03-30,5.740000,5.820000,5.560000,5.630000,4.802730,17794000
2009-03-31,5.725000,5.725000,5.525000,5.555000,4.738750,24452600
2009-04-01,5.495000,5.625000,5.405000,5.585000,4.764341,19890400
2009-04-02,5.725000,6.000000,5.655000,5.910000,5.041587,39412400
2009-04-03,5.890000,5.965000,5.730000,5.845000,4.986138,22736200
2009-04-06,5.745000,5.830000,5.620000,5.710000,4.870975,17738200
2009-04-07,5.575000,5.655000,5.475000,5.595000,4.772873,19806400
2009-04-08,5.660000,5.805000,5.625000,5.745000,4.900833,17972800
2009-04-09,5.930000,6.075000,5.830000,6.000000,5.118362,23960400
2009-04-13,5.930000,6.055000,5.860000,6.005000,5.122630,15846800
2009-04-14,5.950000,5.980000,5.870000,5.935000,5.062914,29287200
2009-04-15,5.580000,5.860000,5.565000,5.830000,4.973343,36400000
2009-04-16,5.715000,5.850000,5.705000,5.805000,4.952013,36669000
2009-04-17,5.760000,6.110000,5.755000,6.030000,5.143955,36195000
2009-04-20,5.815000,5.860000,5.625000,5.685000,4.849649,25183200
2009-04-21,5.605000,5.920000,5.600000,5.905000,5.037323,27585200
2009-04-22,5.845000,6.350000,5.770000,6.285000,5.361485,44792600
2009-04-23,6.250000,6.700000,6.235000,6.680000,5.698444,48099600
2009-04-24,6.615000,6.825000,6.560000,6.755000,5.762423,36105200
2009-04-27,6.605000,6.815000,6.475000,6.600000,5.630199,28653400
2009-04-28,6.480000,6.990000,6.480000,6.750000,5.758158,33059600
2009-04-29,6.835000,6.980000,6.725000,6.845000,5.839198,30134000
2009-04-30,6.880000,7.720000,6.850000,7.230000,6.167629,67155800
2009-05-01,7.210000,7.250000,6.860000,6.900000,5.886117,38605600
2009-05-04,7.000000,7.235000,6.950000,7.120000,6.073790,32558200
2009-05-05,7.140000,7.210000,7.000000,7.110000,6.065260,23616200
2009-05-06,7.160000,7.195000,6.875000,7.010000,5.979954,26433200
2009-05-07,7.060000,7.245000,6.895000,7.005000,5.975689,32205800
2009-05-08,7.060000,7.120000,6.765000,6.830000,5.826404,36470800
2009-05-11,6.685000,6.875000,6.510000,6.725000,5.736830,23519200
2009-05-12,6.695000,6.800000,6.460000,6.590000,5.621668,19928200
2009-05-13,6.575000,6.580000,6.370000,6.375000,5.438261,23034400
2009-05-14,6.350000,6.540000,6.325000,6.365000,5.429730,18383600
2009-05-15,6.395000,6.625000,6.260000,6.470000,5.519303,22907000
2009-05-18,6.565000,6.710000,6.470000,6.695000,5.711241,18192200
2009-05-19,6.675000,6.835000,6.610000,6.710000,5.724036,13588200
2009-05-20,6.760000,7.005000,6.710000,6.775000,5.779486,34052000
2009-05-21,6.695000,6.795000,6.650000,6.715000,5.728302,43126200
2009-05-22,6.760000,6.790000,6.480000,6.500000,5.544892,33697200
2009-05-26,6.275000,6.805000,6.275000,6.750000,5.758158,31695600
2009-05-27,6.740000,6.945000,6.650000,6.700000,5.715505,21758200
2009-05-28,6.765000,6.890000,6.615000,6.855000,5.847729,26821000
2009-05-29,6.895000,7.195000,6.860000,7.195000,6.137770,34967000
2009-06-01,7.285000,7.495000,7.205000,7.460000,6.363831,23233000
2009-06-02,7.375000,7.540000,7.335000,7.410000,6.321178,16997000
2009-06-03,7.355000,7.650000,7.340000,7.650000,6.525915,27142000
2009-06-04,7.640000,7.690000,7.510000,7.585000,6.470464,27440800
2009-06-05,7.695000,7.700000,7.510000,7.545000,6.436341,17254800
2009-06-08,7.345000,7.560000,7.325000,7.485000,6.385159,23963800
2009-06-09,7.480000,7.670000,7.450000,7.600000,6.483259,18932000
2009-06-10,7.590000,7.700000,7.320000,7.450000,6.355300,24529000
2009-06-11,7.425000,7.520000,7.110000,7.130000,6.082323,29051200
2009-06-12,7.085000,7.280000,7.010000,7.275000,6.206014,21699200
2009-06-15,7.180000,7.220000,6.960000,7.060000,6.022607,17717800
2009-06-16,7.070000,7.130000,6.940000,7.000000,5.971425,18159600
2009-06-17,6.970000,7.305000,6.940000,7.150000,6.099382,30337800
2009-06-18,7.120000,7.265000,7.050000,7.055000,6.018342,17322600
2009-06-19,7.050000,7.280000,7.035000,7.120000,6.073790,25693200
2009-06-22,7.000000,7.050000,6.770000,6.855000,5.847729,20581800
2009-06-23,6.945000,7.190000,6.895000,7.080000,6.039667,30938200
2009-06-24,7.140000,7.280000,7.040000,7.105000,6.060994,19950800
2009-06-25,7.075000,7.440000,7.050000,7.420000,6.329710,24085600
2009-06-26,7.370000,7.480000,7.250000,7.265000,6.197484,29842200
2009-06-29,7.370000,7.435000,7.210000,7.320000,6.244404,13305800
2009-06-30,7.205000,7.285000,6.895000,6.945000,5.924505,43132800
2009-07-01,6.990000,7.150000,6.975000,7.000000,5.971425,29420400
2009-07-02,6.935000,6.990000,6.680000,6.695000,5.711241,26766800
2009-07-06,6.630000,6.800000,6.580000,6.700000,5.715505,18418200
2009-07-07,6.725000,6.750000,6.475000,6.485000,5.532097,18862400
2009-07-08,6.520000,6.590000,6.380000,6.520000,5.561954,26035400
2009-07-09,6.530000,6.900000,6.490000,6.820000,5.817872,39542200
2009-07-10,6.765000,6.955000,6.665000,6.725000,5.736830,20854000
2009-07-13,6.725000,7.040000,6.650000,7.025000,5.992751,29789000
2009-07-14,6.950000,7.095000,6.840000,7.055000,6.018342,25170800
2009-07-15,7.090000,7.215000,7.030000,7.210000,6.150566,23519800
2009-07-16,7.170000,7.285000,7.115000,7.205000,6.146299,15638400
2009-07-17,7.265000,7.280000,7.130000,7.220000,6.159098,17354200
2009-07-20,7.225000,7.475000,7.220000,7.460000,6.363831,21031800
2009-07-21,7.515000,7.525000,7.205000,7.345000,6.265730,33588400
2009-07-22,8.000000,8.795000,7.975000,8.695000,7.417360,152007800
2009-07-23,8.600000,8.660000,8.430000,8.630000,7.361911,47789400
2009-07-24,8.615000,8.730000,8.450000,8.610000,7.344851,21014200
2009-07-27,8.675000,8.750000,8.475000,8.650000,7.378973,25772000
2009-07-28,8.560000,8.745000,8.540000,8.680000,7.404564,17232600
2009-07-29,8.630000,8.720000,8.505000,8.580000,7.319257,16921200
2009-07-30,8.720000,8.920000,8.630000,8.815000,7.519726,27780600
2009-07-31,8.745000,8.950000,8.725000,8.850000,7.549588,18871200
2009-08-03,8.990000,9.165000,8.835000,9.135000,7.792708,28981000
2009-08-04,9.050000,9.350000,9.040000,9.350000,7.976115,29927800
2009-08-05,9.375000,9.490000,9.185000,9.250000,7.890809,35565200
2009-08-06,9.220000,9.315000,9.095000,9.150000,7.805502,27137400
2009-08-07,9.315000,9.575000,9.215000,9.515000,8.116871,29019400
2009-08-10,9.405000,9.690000,9.365000,9.600000,8.189384,32703200
2009-08-11,9.580000,9.580000,9.300000,9.430000,8.044360,27727200
2009-08-12,9.440000,9.720000,9.395000,9.615000,8.202177,24887200
2009-08-13,9.650000,9.845000,9.505000,9.820000,8.377055,29906400
2009-08-14,9.730000,9.775000,9.420000,9.560000,8.155258,23276200
2009-08-17,9.360000,9.385000,9.195000,9.310000,7.941994,22592600
2009-08-18,9.325000,9.525000,9.310000,9.505000,8.108340,17882200
2009-08-19,9.385000,9.590000,9.370000,9.560000,8.155258,17782200
2009-08-20,9.525000,9.675000,9.510000,9.610000,8.197910,18153800
2009-08-21,9.685000,9.895000,9.620000,9.855000,8.406906,18869800
2009-08-24,9.870000,9.925000,9.555000,9.620000,8.206441,21985600
2009-08-25,9.620000,9.870000,9.605000,9.750000,8.317341,19864800
2009-08-26,9.725000,9.840000,9.605000,9.675000,8.253360,16781800
2009-08-27,9.665000,9.780000,9.455000,9.720000,8.291749,16184400
2009-08-28,9.805000,9.850000,9.580000,9.665000,8.244828,13296400
2009-08-31,9.615000,9.640000,9.425000,9.495000,8.099806,21183400
2009-09-01,9.490000,9.675000,9.210000,9.280000,7.916400,29337000
2009-09-02,9.240000,9.375000,9.190000,9.280000,7.916400,17100200
2009-09-03,9.300000,9.345000,9.105000,9.345000,7.971850,22627200
2009-09-04,9.355000,9.575000,9.230000,9.510000,8.112602,15713200
2009-09-08,9.535000,9.625000,9.475000,9.600000,8.189384,14858400
2009-09-09,9.600000,10.105000,9.565000,10.045000,8.568992,41213000
2009-09-10,10.060000,10.120000,9.835000,9.985000,8.517810,32750600
2009-09-11,9.995000,10.010000,9.830000,9.945000,8.483688,19276400
